season,round,gp_name,driver_code,team,finish_position,avg_finish_3,avg_finish_5,avg_points_3,avg_points_5,dnf_rate_3,dnf_rate_5,avg_grid_to_finish_5,quali_position,gap_to_pole_s,vs_teammate_q_gap_s,team_avg_points_5,cum_points,season_progress
2023,18,United States Grand Prix,SAR,Williams,10.0,16.333333333333332,16.4,0.0,0.0,0.6666666666666666,0.6,-0.8,20.0,2.103999999999999,0.2560000000000002,2.0,0.0,0.7727272727272727
2023,19,Mexico City Grand Prix,SAR,Williams,16.0,15.0,14.4,0.3333333333333333,0.2,0.6666666666666666,0.4,2.4,20.0,,,1.8,1.0,0.8181818181818182
2023,20,São Paulo Grand Prix,SAR,Williams,11.0,14.666666666666666,15.0,0.3333333333333333,0.2,0.6666666666666666,0.6,2.6,19.0,1.0139999999999958,0.20699999999999363,1.0,1.0,0.8636363636363636
2023,21,Las Vegas Grand Prix,SAR,Williams,16.0,12.333333333333334,14.4,0.3333333333333333,0.2,0.6666666666666666,0.8,3.4,7.0,0.7870000000000061,0.09499999999999886,1.0,1.0,0.9090909090909091
2023,22,Abu Dhabi Grand Prix,SAR,Williams,16.0,14.333333333333334,14.2,0.0,0.2,0.6666666666666666,0.6,0.8,20.0,,,1.0,1.0,0.9545454545454546
2024,9,Canadian Grand Prix,SAR,Williams,20.0,14.333333333333334,13.8,0.0,0.2,0.3333333333333333,0.4,2.2,13.0,0.9939999999999998,0.1255000000000024,1.0,0.0,0.3333333333333333
2024,10,Spanish Grand Prix,SAR,Williams,20.0,17.333333333333332,15.8,0.0,0.0,0.3333333333333333,0.6,-0.4,20.0,2.1260000000000048,0.17799999999999727,0.4,0.0,0.375
2024,11,Austrian Grand Prix,SAR,Williams,19.0,18.666666666666668,16.6,0.0,0.0,0.6666666666666666,0.6,-1.2,19.0,1.5420000000000016,0.060000000000002274,0.0,0.0,0.4166666666666667
2024,12,British Grand Prix,SAR,Williams,11.0,19.666666666666668,18.2,0.0,0.0,1.0,0.6,-2.8,12.0,1.3559999999999945,0.2674999999999983,0.0,0.0,0.4583333333333333
2024,13,Hungarian Grand Prix,SAR,Williams,17.0,16.666666666666668,17.2,0.0,0.0,0.6666666666666666,0.6,-0.6,14.0,1.3160000000000025,0.05700000000000216,0.4,0.0,0.5
2024,14,Belgian Grand Prix,SAR,Williams,17.0,15.666666666666666,17.4,0.0,0.0,0.6666666666666666,0.8,-2.0,19.0,4.070999999999998,1.3785000000000025,0.4,0.0,0.5416666666666666
2024,15,Dutch Grand Prix,SAR,Williams,16.0,15.0,16.8,0.0,0.0,0.3333333333333333,0.6,-0.4,20.0,,,0.4,0.0,0.5833333333333334
2022,1,Bahrain Grand Prix,STR,Aston Martin,12.0,,,,,,,,19.0,2.4739999999999895,0.12749999999999773,,0.0,0.0
2022,2,Saudi Arabian Grand Prix,STR,Aston Martin,13.0,12.0,12.0,0.0,0.0,0.0,0.0,7.0,15.0,2.0559999999999974,-0.14350000000000307,0.0,0.0,0.045454545454545456
2022,3,Australian Grand Prix,STR,Aston Martin,12.0,12.5,12.5,0.0,0.0,0.5,0.5,3.5,20.0,,,0.0,0.0,0.09090909090909091
2022,4,Emilia Romagna Grand Prix,STR,Aston Martin,10.0,12.333333333333334,12.333333333333334,0.0,0.0,0.3333333333333333,0.3333333333333333,4.666666666666667,15.0,1.5489999999999924,0.19250000000000966,0.0,0.0,0.13636363636363635
2022,5,Miami Grand Prix,STR,Aston Martin,10.0,11.666666666666666,11.75,0.3333333333333333,0.25,0.6666666666666666,0.5,4.75,10.0,1.1999999999999886,-0.10899999999999466,1.25,1.0,0.18181818181818182
2022,6,Spanish Grand Prix,STR,Aston Martin,15.0,10.666666666666666,11.4,0.6666666666666666,0.4,0.3333333333333333,0.4,1.8,18.0,2.6680000000000064,0.23199999999999932,1.2,2.0,0.22727272727272727
2022,7,Monaco Grand Prix,STR,Aston Martin,14.0,11.666666666666666,12.0,0.6666666666666666,0.4,0.6666666666666666,0.6,0.8,18.0,2.3019999999999925,0.5324999999999989,1.2,2.0,0.2727272727272727
2022,8,Azerbaijan Grand Prix,STR,Aston Martin,16.0,13.0,12.2,0.3333333333333333,0.4,0.3333333333333333,0.4,1.6,19.0,4.0120000000000005,1.1400000000000006,1.4,2.0,0.3181818181818182
2022,9,Canadian Grand Prix,STR,Aston Martin,10.0,15.0,13.0,0.0,0.4,0.6666666666666666,0.6,0.8,18.0,14.23299999999999,0.5100000000000051,3.0,2.0,0.36363636363636365
2022,10,British Grand Prix,STR,Aston Martin,11.0,13.333333333333334,13.0,0.3333333333333333,0.4,0.3333333333333333,0.4,1.2,20.0,4.301000000000002,0.382000000000005,2.2,3.0,0.4090909090909091
2022,11,Austrian Grand Prix,STR,Aston Martin,13.0,12.333333333333334,13.2,0.3333333333333333,0.2,0.3333333333333333,0.4,5.0,17.0,1.8629999999999995,-0.11800000000000921,2.4,3.0,0.45454545454545453
2022,12,French Grand Prix,STR,Aston Martin,10.0,11.333333333333334,12.8,0.3333333333333333,0.2,0.3333333333333333,0.4,4.4,17.0,2.566999999999993,0.08150000000000546,2.4,3.0,0.5
2022,13,Hungarian Grand Prix,STR,Aston Martin,11.0,11.333333333333334,12.0,0.3333333333333333,0.4,0.3333333333333333,0.4,4.6,14.0,1.7600000000000051,-0.06799999999999784,2.4,4.0,0.5454545454545454
2022,14,Belgian Grand Prix,STR,Aston Martin,11.0,11.333333333333334,11.0,0.3333333333333333,0.4,0.6666666666666666,0.4,4.6,14.0,2.590999999999994,-0.04399999999999693,1.0,4.0,0.5909090909090909
2022,15,Dutch Grand Prix,STR,Aston Martin,10.0,10.666666666666666,11.2,0.3333333333333333,0.2,0.3333333333333333,0.4,2.8,10.0,1.073999999999998,-0.48750000000001137,1.6,4.0,0.6363636363636364
2022,16,Italian Grand Prix,STR,Aston Martin,18.0,10.666666666666666,11.0,0.3333333333333333,0.4,0.3333333333333333,0.4,1.0,18.0,2.5870000000000033,0.055999999999997385,1.4,5.0,0.6818181818181818
2022,17,Singapore Grand Prix,STR,Aston Martin,6.0,13.0,12.0,0.3333333333333333,0.4,0.3333333333333333,0.4,0.0,12.0,4.798999999999992,-0.08450000000000557,1.4,5.0,0.7272727272727273
2022,18,Japanese Grand Prix,STR,Aston Martin,12.0,11.333333333333334,11.2,3.0,1.8,0.3333333333333333,0.4,0.0,19.0,2.114999999999995,0.43249999999999034,3.6,13.0,0.7727272727272727
2022,19,United States Grand Prix,STR,Aston Martin,18.0,12.0,11.4,2.6666666666666665,1.8,0.3333333333333333,0.2,0.8,7.0,1.2420000000000044,-0.3999999999999915,5.0,13.0,0.8181818181818182
2022,20,Mexico City Grand Prix,STR,Aston Martin,15.0,12.0,12.8,2.6666666666666665,1.8,0.3333333333333333,0.4,-1.4,18.0,2.7449999999999903,0.050499999999999545,5.0,13.0,0.8636363636363636
2022,21,São Paulo Grand Prix,STR,Aston Martin,10.0,15.0,13.8,0.0,1.6,0.6666666666666666,0.6,-0.4,15.0,1.3289999999999935,0.26600000000000534,4.8,13.0,0.9090909090909091
2022,22,Abu Dhabi Grand Prix,STR,Aston Martin,8.0,14.333333333333334,12.2,0.3333333333333333,1.8,0.6666666666666666,0.4,1.8,14.0,1.5349999999999966,0.19899999999999807,5.0,14.0,0.9545454545454546
2023,1,Bahrain Grand Prix,STR,Aston Martin,6.0,11.0,12.6,1.6666666666666667,1.0,0.3333333333333333,0.4,2.0,8.0,1.1280000000000001,0.25,3.6,0.0,0.0
2023,2,Saudi Arabian Grand Prix,STR,Aston Martin,20.0,8.0,11.4,4.333333333333333,2.6,0.0,0.4,1.0,6.0,0.6799999999999926,0.1074999999999875,6.6,8.0,0.045454545454545456
2023,3,Australian Grand Prix,STR,Aston Martin,4.0,11.333333333333334,11.8,4.0,2.6,0.3333333333333333,0.4,0.6,6.0,0.5760000000000076,0.08450000000000557,8.8,8.0,0.09090909090909091
2023,4,Azerbaijan Grand Prix,STR,Aston Martin,7.0,10.0,9.6,6.666666666666667,5.0,0.3333333333333333,0.2,0.0,9.0,1.3729999999999905,0.16149999999998954,14.2,20.0,0.13636363636363635
2023,5,Miami Grand Prix,STR,Aston Martin,12.0,10.333333333333334,9.0,6.0,6.0,0.3333333333333333,0.2,-0.6,18.0,1.6620000000000061,0.6895000000000095,17.6,26.0,0.18181818181818182
2023,6,Monaco Grand Prix,STR,Aston Martin,20.0,7.666666666666667,9.8,6.0,5.2,0.0,0.2,-0.6,14.0,1.2580000000000098,0.5870000000000033,19.6,26.0,0.22727272727272727
2023,7,Spanish Grand Prix,STR,Aston Martin,6.0,13.0,12.6,2.0,3.6,0.3333333333333333,0.4,-2.2,6.0,0.7219999999999942,-0.0519999999999925,18.6,26.0,0.2727272727272727
2023,8,Canadian Grand Prix,STR,Aston Martin,9.0,12.666666666666666,9.8,2.6666666666666665,5.2,0.3333333333333333,0.2,0.6,13.0,2.7590000000000003,0.8539999999999992,18.4,34.0,0.3181818181818182
2023,9,Austrian Grand Prix,STR,Aston Martin,9.0,11.666666666666666,10.8,3.3333333333333335,3.2,0.3333333333333333,0.2,1.6,6.0,0.5019999999999953,-0.009000000000000341,17.0,36.0,0.36363636363636365
2023,10,British Grand Prix,STR,Aston Martin,14.0,8.0,11.2,4.0,2.4,0.0,0.2,0.6,12.0,2.2150000000000034,0.6380000000000052,15.8,38.0,0.4090909090909091
2023,11,Hungarian Grand Prix,STR,Aston Martin,10.0,10.666666666666666,11.6,1.3333333333333333,2.4,0.0,0.2,-1.0,14.0,1.5350000000000108,0.5545000000000044,14.0,38.0,0.45454545454545453
2023,12,Belgian Grand Prix,STR,Aston Martin,9.0,11.0,9.6,1.0,2.6,0.3333333333333333,0.2,1.0,10.0,2.6729999999999876,0.4989999999999952,11.0,39.0,0.5
2023,13,Dutch Grand Prix,STR,Aston Martin,11.0,11.0,10.2,1.0,1.4,0.3333333333333333,0.2,1.4,11.0,9.554000000000002,4.30749999999999,10.6,41.0,0.5454545454545454
2023,14,Italian Grand Prix,STR,Aston Martin,16.0,10.0,10.6,1.0,1.0,0.3333333333333333,0.2,0.0,20.0,2.5660000000000025,0.721500000000006,10.4,41.0,0.5909090909090909
2023,16,Japanese Grand Prix,STR,Aston Martin,18.0,13.5,11.5,0.0,0.6,0.3333333333333333,0.4,2.25,17.0,2.304000000000002,0.3579999999999899,7.2,41.0,0.6818181818181818
2023,17,Qatar Grand Prix,STR,Aston Martin,11.0,17.0,13.5,0.0,0.4,0.6666666666666666,0.4,1.0,17.0,2.566999999999993,0.9879999999999995,7.4,41.0,0.7272727272727273
2023,18,United States Grand Prix,STR,Aston Martin,7.0,14.5,14.0,0.0,0.0,0.6666666666666666,0.4,2.0,19.0,1.8659999999999997,0.16049999999999898,6.6,41.0,0.7727272727272727
2023,19,Mexico City Grand Prix,STR,Aston Martin,17.0,12.0,13.0,2.0,1.2,0.3333333333333333,0.4,5.25,18.0,2.061000000000007,0.24450000000000216,4.0,47.0,0.8181818181818182
2023,20,São Paulo Grand Prix,STR,Aston Martin,5.0,11.666666666666666,13.25,2.0,1.2,0.3333333333333333,0.6,0.0,3.0,0.3539999999999992,0.06900000000000261,3.6,47.0,0.8636363636363636
2023,21,Las Vegas Grand Prix,STR,Aston Martin,5.0,9.666666666666666,11.6,5.333333333333333,3.2,0.3333333333333333,0.4,-0.4,14.0,1.472999999999999,0.3219999999999885,8.6,57.0,0.9090909090909091
2023,22,Abu Dhabi Grand Prix,STR,Aston Martin,10.0,9.0,9.0,6.666666666666667,5.2,0.3333333333333333,0.2,2.6,13.0,0.960000000000008,0.16049999999999898,10.2,67.0,0.9545454545454546
2024,9,Canadian Grand Prix,STR,Aston Martin,7.0,6.666666666666667,8.8,7.0,5.4,0.0,0.2,2.2,9.0,0.9170000000000016,0.2155000000000058,10.0,0.0,0.3333333333333333
2024,10,Spanish Grand Prix,STR,Aston Martin,14.0,7.333333333333333,8.8,5.666666666666667,5.4,0.0,0.2,0.0,14.0,0.9890000000000043,0.12199999999999989,11.6,6.0,0.375
2024,11,Austrian Grand Prix,STR,Aston Martin,13.0,10.333333333333334,8.2,2.3333333333333335,5.4,0.3333333333333333,0.2,3.4,17.0,1.5050000000000097,0.09000000000000341,11.6,6.0,0.4166666666666667
2024,12,British Grand Prix,STR,Aston Martin,7.0,11.333333333333334,9.8,2.0,3.4,0.6666666666666666,0.4,4.6,8.0,0.7659999999999911,-0.07250000000000512,6.6,6.0,0.4583333333333333
2024,13,Hungarian Grand Prix,STR,Aston Martin,10.0,11.333333333333334,10.2,2.0,2.6,0.6666666666666666,0.4,2.0,8.0,0.847999999999999,0.016000000000005343,6.2,12.0,0.5
2024,14,Belgian Grand Prix,STR,Aston Martin,11.0,10.0,10.2,2.3333333333333335,2.6,0.3333333333333333,0.4,1.0,15.0,2.556999999999988,0.7289999999999992,5.0,13.0,0.5416666666666666
2024,15,Dutch Grand Prix,STR,Aston Martin,13.0,9.333333333333334,11.0,2.3333333333333335,1.4,0.0,0.4,1.4,8.0,0.9879999999999995,0.014000000000010004,3.0,13.0,0.5833333333333334
2024,16,Italian Grand Prix,STR,Aston Martin,19.0,11.333333333333334,10.8,0.3333333333333333,1.4,0.3333333333333333,0.4,0.4,17.0,1.686000000000007,0.29599999999999227,3.2,13.0,0.625
2024,17,Azerbaijan Grand Prix,STR,Aston Martin,19.0,14.333333333333334,12.0,0.0,1.4,0.6666666666666666,0.4,-0.8,14.0,2.0050000000000097,0.5005000000000024,3.2,13.0,0.6666666666666666
2024,18,Singapore Grand Prix,STR,Aston Martin,14.0,17.0,14.4,0.0,0.2,1.0,0.6,-2.2,17.0,1.5689999999999884,0.4399999999999977,2.8,13.0,0.7083333333333334
2024,19,United States Grand Prix,STR,Aston Martin,15.0,17.333333333333332,15.2,0.0,0.0,1.0,0.8,-1.2,14.0,1.429000000000002,0.22500000000000853,3.4,13.0,0.75
2024,20,Mexico City Grand Prix,STR,Aston Martin,11.0,16.0,16.0,0.0,0.0,1.0,1.0,-2.4,14.0,1.347999999999999,0.06300000000000239,2.6,13.0,0.7916666666666666
2024,21,São Paulo Grand Prix,STR,Aston Martin,19.0,13.333333333333334,15.6,0.0,0.0,1.0,1.0,-0.8,10.0,2.929000000000002,-1.3319999999999936,2.4,13.0,0.8333333333333334
2024,22,Las Vegas Grand Prix,STR,Aston Martin,15.0,15.0,15.6,0.0,0.0,1.0,1.0,-2.2,20.0,2.171999999999997,0.11299999999999955,2.4,13.0,0.875
2024,23,Qatar Grand Prix,STR,Aston Martin,18.0,15.0,14.8,0.0,0.0,0.6666666666666666,0.8,-0.4,15.0,1.3910000000000053,0.3515000000000015,0.8,13.0,0.9166666666666666
2024,24,Abu Dhabi Grand Prix,STR,Aston Martin,14.0,17.333333333333332,15.6,0.0,0.0,0.6666666666666666,0.8,-1.6,13.0,1.1340000000000003,0.2664999999999935,1.2,13.0,0.9583333333333334
2022,1,Bahrain Grand Prix,TSU,AlphaTauri,8.0,,,,,,,,16.0,2.191999999999993,0.5575000000000045,,0.0,0.0
2022,2,Saudi Arabian Grand Prix,TSU,AlphaTauri,19.0,8.0,8.0,4.0,4.0,0.0,0.0,8.0,20.0,,,4.0,4.0,0.045454545454545456
2022,3,Australian Grand Prix,TSU,AlphaTauri,15.0,13.5,13.5,2.0,2.0,0.5,0.5,4.0,13.0,1.5560000000000116,0.09900000000000375,4.0,4.0,0.09090909090909091
2022,4,Emilia Romagna Grand Prix,TSU,AlphaTauri,7.0,14.0,14.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,16.0,1.6809999999999974,-0.1290000000000049,3.3333333333333335,4.0,0.13636363636363635
2022,5,Miami Grand Prix,TSU,AlphaTauri,12.0,13.666666666666666,12.25,2.0,2.5,0.6666666666666666,0.5,2.75,9.0,1.1359999999999957,0.12099999999999511,4.0,10.0,0.18181818181818182
2022,6,Spanish Grand Prix,TSU,AlphaTauri,10.0,11.333333333333334,12.2,2.0,2.0,0.3333333333333333,0.4,1.6,13.0,1.8889999999999958,-0.04000000000000625,3.2,10.0,0.22727272727272727
2022,7,Monaco Grand Prix,TSU,AlphaTauri,17.0,9.666666666666666,12.6,2.3333333333333335,1.4,0.3333333333333333,0.6,0.6,11.0,1.4209999999999923,-0.4314999999999998,2.6,11.0,0.2727272727272727
2022,8,Azerbaijan Grand Prix,TSU,AlphaTauri,13.0,13.0,12.2,0.3333333333333333,1.4,0.6666666666666666,0.6,-0.6,8.0,1.6970000000000027,0.10549999999999216,1.8,11.0,0.3181818181818182
2022,9,Canadian Grand Prix,TSU,AlphaTauri,18.0,13.333333333333334,11.8,0.3333333333333333,1.4,1.0,0.6,-1.2,20.0,15.275999999999996,1.0414999999999992,3.4,11.0,0.36363636363636365
2022,10,British Grand Prix,TSU,AlphaTauri,14.0,16.0,14.0,0.0,0.2,1.0,0.8,-1.8,13.0,2.763999999999996,0.10649999999999693,2.2,11.0,0.4090909090909091
2022,11,Austrian Grand Prix,TSU,AlphaTauri,16.0,15.0,14.4,0.0,0.2,0.6666666666666666,0.8,-1.4,14.0,1.4789999999999992,0.15149999999999864,2.2,11.0,0.45454545454545453
2022,12,French Grand Prix,TSU,AlphaTauri,20.0,16.0,15.6,0.0,0.0,0.6666666666666666,0.8,-2.0,8.0,1.9080000000000013,-0.3294999999999959,2.0,11.0,0.5
2022,13,Hungarian Grand Prix,TSU,AlphaTauri,19.0,16.666666666666668,16.2,0.0,0.0,0.6666666666666666,0.8,-3.2,16.0,1.8629999999999995,-0.14350000000000307,2.0,11.0,0.5454545454545454
2022,14,Belgian Grand Prix,TSU,AlphaTauri,13.0,18.333333333333332,17.4,0.0,0.0,1.0,0.8,-2.8,19.0,3.026999999999987,0.43249999999999034,0.0,11.0,0.5909090909090909
2022,15,Dutch Grand Prix,TSU,AlphaTauri,20.0,17.333333333333332,16.4,0.0,0.0,0.6666666666666666,0.6,-5.8,9.0,1.085000000000008,-0.04250000000000398,0.4,11.0,0.6363636363636364
2022,16,Italian Grand Prix,TSU,AlphaTauri,14.0,17.333333333333332,17.6,0.0,0.0,0.6666666666666666,0.8,-7.8,15.0,1.8589999999999947,0.0049999999999954525,0.4,11.0,0.6818181818181818
2022,17,Singapore Grand Prix,TSU,AlphaTauri,15.0,15.666666666666666,17.2,0.0,0.0,0.6666666666666666,0.8,-6.6,10.0,2.570999999999998,0.3859999999999957,1.2,11.0,0.7272727272727273
2022,18,Japanese Grand Prix,TSU,AlphaTauri,13.0,16.333333333333332,16.2,0.0,0.0,1.0,0.8,-5.2,13.0,1.5040000000000049,-0.2569999999999908,1.4,11.0,0.7727272727272727
2022,19,United States Grand Prix,TSU,AlphaTauri,10.0,14.0,15.0,0.0,0.0,0.6666666666666666,0.6,-4.6,15.0,2.4520000000000124,0.11550000000001148,1.4,11.0,0.8181818181818182
2022,20,Mexico City Grand Prix,TSU,AlphaTauri,20.0,12.666666666666666,14.4,0.3333333333333333,0.2,0.3333333333333333,0.6,-0.2,13.0,1.813999999999993,-0.041499999999999204,1.2,12.0,0.8636363636363636
2022,21,São Paulo Grand Prix,TSU,AlphaTauri,17.0,14.333333333333334,14.4,0.3333333333333333,0.2,0.3333333333333333,0.6,0.6,19.0,5.382999999999996,2.2944999999999993,1.2,12.0,0.9090909090909091
2022,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,11.0,15.666666666666666,15.0,0.3333333333333333,0.2,0.6666666666666666,0.6,-4.0,12.0,1.394999999999996,-0.3199999999999932,0.4,12.0,0.9545454545454546
2023,1,Bahrain Grand Prix,TSU,AlphaTauri,11.0,16.0,14.2,0.0,0.2,0.6666666666666666,0.4,-3.0,14.0,1.6920000000000073,-0.3605000000000018,0.2,0.0,0.0
2023,2,Saudi Arabian Grand Prix,TSU,AlphaTauri,11.0,13.0,13.8,0.0,0.2,0.3333333333333333,0.4,-2.4,16.0,1.6739999999999924,-0.1525000000000034,0.2,0.0,0.045454545454545456
2023,3,Australian Grand Prix,TSU,AlphaTauri,10.0,11.0,14.0,0.0,0.0,0.0,0.4,-3.2,12.0,1.3670000000000044,-0.117999999999995,0.0,0.0,0.09090909090909091
2023,4,Azerbaijan Grand Prix,TSU,AlphaTauri,10.0,10.666666666666666,12.0,0.3333333333333333,0.2,0.0,0.2,-1.4,8.0,1.3659999999999997,-6.856499999999997,0.2,1.0,0.13636363636363635
2023,5,Miami Grand Prix,TSU,AlphaTauri,11.0,10.333333333333334,10.6,0.6666666666666666,0.4,0.0,0.0,1.6,17.0,1.615000000000009,0.0519999999999925,0.4,2.0,0.18181818181818182
2023,6,Monaco Grand Prix,TSU,AlphaTauri,15.0,10.333333333333334,10.6,0.6666666666666666,0.4,0.0,0.0,2.8,9.0,0.7169999999999987,-0.17300000000000182,0.4,2.0,0.22727272727272727
2023,7,Spanish Grand Prix,TSU,AlphaTauri,12.0,12.0,11.4,0.3333333333333333,0.4,0.3333333333333333,0.2,1.0,15.0,1.5899999999999892,0.14050000000000296,0.4,2.0,0.2727272727272727
2023,8,Canadian Grand Prix,TSU,AlphaTauri,14.0,12.666666666666666,11.6,0.0,0.4,0.3333333333333333,0.2,0.6,16.0,4.021000000000001,-0.19549999999999557,0.4,2.0,0.3181818181818182
2023,9,Austrian Grand Prix,TSU,AlphaTauri,19.0,13.666666666666666,12.4,0.0,0.2,0.3333333333333333,0.2,1.2,16.0,1.3930000000000007,-0.09499999999999886,0.2,2.0,0.36363636363636365
2023,10,British Grand Prix,TSU,AlphaTauri,16.0,15.0,14.2,0.0,0.0,0.3333333333333333,0.4,1.0,16.0,3.305000000000007,-0.24399999999999977,0.0,2.0,0.4090909090909091
2023,11,Hungarian Grand Prix,TSU,AlphaTauri,15.0,16.333333333333332,15.2,0.0,0.0,0.3333333333333333,0.4,-0.2,17.0,2.3100000000000023,0.4585000000000008,0.0,2.0,0.45454545454545453
2023,12,Belgian Grand Prix,TSU,AlphaTauri,10.0,16.666666666666668,15.2,0.0,0.0,0.6666666666666666,0.4,1.4,11.0,6.97999999999999,-4.505500000000012,0.0,2.0,0.5
2023,13,Dutch Grand Prix,TSU,AlphaTauri,15.0,13.666666666666666,14.8,0.3333333333333333,0.2,0.3333333333333333,0.4,1.0,14.0,9.663000000000011,-1.5949999999999989,0.2,3.0,0.5454545454545454
2023,14,Italian Grand Prix,TSU,AlphaTauri,20.0,13.333333333333334,15.0,0.3333333333333333,0.2,0.3333333333333333,0.4,0.4,11.0,1.2999999999999972,-0.08199999999999363,0.2,3.0,0.5909090909090909
2023,15,Singapore Grand Prix,TSU,AlphaTauri,19.0,15.0,15.2,0.3333333333333333,0.2,0.3333333333333333,0.4,-0.8,15.0,1.007000000000005,-0.08749999999999147,0.2,3.0,0.6363636363636364
2023,16,Japanese Grand Prix,TSU,AlphaTauri,12.0,18.0,15.8,0.0,0.2,0.6666666666666666,0.6,-1.6,9.0,1.3269999999999982,-0.11050000000000182,0.6,3.0,0.6818181818181818
2023,17,Qatar Grand Prix,TSU,AlphaTauri,15.0,17.0,15.2,0.0,0.2,1.0,0.6,-2.6,11.0,1.5229999999999961,-0.6670000000000016,0.6,3.0,0.7272727272727273
2023,18,United States Grand Prix,TSU,AlphaTauri,8.0,15.333333333333334,16.2,0.0,0.0,1.0,0.8,-3.6,11.0,0.9740000000000038,-0.1384999999999934,0.4,3.0,0.7727272727272727
2023,19,Mexico City Grand Prix,TSU,AlphaTauri,12.0,11.666666666666666,14.8,1.6666666666666667,1.0,0.6666666666666666,0.8,-3.4,15.0,1.7240000000000038,0.7540000000000049,1.4,8.0,0.8181818181818182
2023,20,São Paulo Grand Prix,TSU,AlphaTauri,9.0,11.666666666666666,13.2,1.6666666666666667,1.0,0.3333333333333333,0.6,-0.4,16.0,0.8160000000000025,-0.0030000000000001137,2.6,8.0,0.8636363636363636
2023,21,Las Vegas Grand Prix,TSU,AlphaTauri,18.0,9.666666666666666,11.2,2.3333333333333335,1.4,0.0,0.4,1.8,20.0,3.7210000000000036,1.069500000000005,2.6,10.0,0.9090909090909091
2023,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,8.0,13.0,12.4,0.6666666666666666,1.4,0.3333333333333333,0.4,2.8,6.0,0.5230000000000103,-0.23699999999999477,2.6,10.0,0.9545454545454546
2024,9,Canadian Grand Prix,TSU,RB,14.0,11.666666666666666,11.0,2.0,2.2,0.3333333333333333,0.2,3.2,8.0,0.5609999999999928,0.0625,,0.0,0.3333333333333333
2024,10,Spanish Grand Prix,TSU,RB,19.0,13.333333333333334,12.2,1.3333333333333333,1.2,0.3333333333333333,0.2,1.4,17.0,1.6020000000000039,-0.045000000000001705,4.0,0.0,0.375
2024,11,Austrian Grand Prix,TSU,RB,14.0,13.666666666666666,13.6,1.3333333333333333,1.2,0.3333333333333333,0.4,-0.2,14.0,1.0980000000000132,0.061499999999995225,2.0,0.0,0.4166666666666667
2024,12,British Grand Prix,TSU,RB,10.0,15.666666666666666,14.6,0.0,0.8,0.6666666666666666,0.6,-1.6,13.0,1.4500000000000028,-0.3400000000000034,2.0,0.0,0.4583333333333333
2024,13,Hungarian Grand Prix,TSU,RB,9.0,14.333333333333334,13.0,0.3333333333333333,1.0,0.6666666666666666,0.4,-1.4,10.0,0.8939999999999912,-0.04049999999999443,1.75,1.0,0.5
2024,14,Belgian Grand Prix,TSU,RB,16.0,11.0,13.2,1.0,0.6,0.3333333333333333,0.4,-0.8,18.0,3.4339999999999975,0.9555000000000007,1.8,3.0,0.5416666666666666
2024,15,Dutch Grand Prix,TSU,RB,17.0,11.666666666666666,13.6,1.0,0.6,0.0,0.4,1.2,12.0,1.2819999999999965,-0.4939999999999998,1.2,3.0,0.5833333333333334
2024,16,Italian Grand Prix,TSU,RB,20.0,14.0,13.2,0.6666666666666666,0.6,0.3333333333333333,0.4,0.4,16.0,1.617999999999995,0.2330000000000041,1.2,3.0,0.625
2024,17,Azerbaijan Grand Prix,TSU,RB,20.0,17.666666666666668,14.4,0.0,0.6,0.6666666666666666,0.4,-0.4,12.0,1.6700000000000017,-0.2560000000000002,0.8,3.0,0.6666666666666666
2024,18,Singapore Grand Prix,TSU,RB,12.0,19.0,16.4,0.0,0.4,1.0,0.6,-2.8,8.0,0.7639999999999958,-0.39799999999999613,0.6,3.0,0.7083333333333334
2024,19,United States Grand Prix,TSU,RB,14.0,17.333333333333332,17.0,0.0,0.0,1.0,0.8,-3.8,11.0,1.176000000000002,0.0835000000000008,0.2,3.0,0.75
2024,20,Mexico City Grand Prix,TSU,RB,20.0,15.333333333333334,16.6,0.0,0.0,1.0,1.0,-5.4,11.0,1.183000000000007,-0.01649999999999352,0.4,3.0,0.7916666666666666
2024,21,São Paulo Grand Prix,TSU,RB,7.0,15.333333333333334,17.2,0.0,0.0,1.0,1.0,-6.0,3.0,0.7060000000000031,-0.18649999999999523,0.4,3.0,0.8333333333333334
2024,22,Las Vegas Grand Prix,TSU,RB,9.0,13.666666666666666,14.6,2.0,1.2,0.6666666666666666,0.8,-6.0,7.0,0.7169999999999987,-0.5289999999999964,2.0,9.0,0.875
2024,23,Qatar Grand Prix,TSU,RB,13.0,12.0,12.4,2.6666666666666665,1.6,0.3333333333333333,0.6,-4.6,14.0,1.2510000000000048,-0.3200000000000074,2.4,11.0,0.9166666666666666
2024,24,Abu Dhabi Grand Prix,TSU,RB,12.0,9.666666666666666,12.6,2.6666666666666665,1.6,0.0,0.4,-3.6,11.0,0.8239999999999981,-0.026499999999998636,2.4,11.0,0.9583333333333334
2022,1,Bahrain Grand Prix,VER,Red Bull Racing,19.0,,,,,,,,2.0,0.12299999999999045,-0.12000000000000455,,0.0,0.0
2022,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,1.0,19.0,19.0,0.0,0.0,1.0,1.0,-17.0,4.0,0.2609999999999957,0.13049999999999784,0.0,0.0,0.045454545454545456
